icd9_code,cipi_code
55.51,55.5Z.20
55.52,55.52.1C
55.52,55.52.1M
55.52,55.52.1S
55.52,55.52.2C
55.52,55.52.2M
55.52,55.52.2S
55.52,55.52.3C
55.52,55.52.3S
55.52,55.52.4C
55.52,55.52.4S
55.53,55.53.1C
55.54,55.54.0C
55.54,55.54.0S
55.54,55.54.1C
55.54,55.54.1S
55.54,55.54.2C
55.54,55.54.2S
55.54,55.54.Z0
55.61,55.61.1C
55.61,55.61.1S
55.61,55.61.2C
55.61,55.61.2S
55.61,55.61.3C
55.61,55.61.Z0
55.69,55.62.1C
55.69,55.62.2C
55.69,55.62.3C
55.69,55.62.Z0
55.69,55.69.1C
55.69,55.69.Z0
55.7,55.70.0C
55.7,55.70.0S
55.81,55.81.0C
55.82,55.82.00
55.83,55.83.0C
55.84,55.89.Z0
55.85,55.85.0C
55.86,55.86.1C
55.87,55.87.1C
55.87,55.87.1M
55.87,55.87.1S
55.87,55.87.Z0
55.89,55.89.Z0
55.91,55.91.00
55.92,55.92.1P
55.92,55.92.2P
55.93,55.93.00
55.94,55.94.00
55.95,55.95.0B
55.96,55.96.0P
55.97,55.97.00
55.98,55.98.00
55.99,55.99.Z0
56.0,56.00.1N
56.0,56.00.2N
56.0,56.0Z.00
56.1,56.10.1C
56.1,56.10.1N
56.2,56.20.0C
56.2,56.20.0G
56.2,56.20.0S
56.2,56.20.1N
56.2,56.20.2N
56.31,56.31.0N
56.32,56.32.0P
56.33,56.33.0N
56.34,56.34.0C
56.34,56.39.1S
56.35,56.35.0N
56.39,56.39.Z0
56.40,56.4Z.00
56.41,56.41.0C
56.41,56.41.0S
56.41,56.41.2C
56.41,56.41.2N
56.41,56.41.2S
56.41,56.41.Z0
56.42,56.42.0C
56.42,56.42.0S
56.51,56.51.1C
56.51,56.51.1S
56.51,56.51.3C
56.51,56.51.3S
56.51,56.51.4C
56.51,56.51.4S
56.51,56.51.Z0
56.51,56.71.2S
56.52,56.52.1C
56.52,56.52.1S
56.61,56.61.1C
56.61,56.61.1S
56.61,56.61.2C
56.61,56.61.2S
56.62,56.62.1C
56.62,56.62.20
56.71,56.71.1C
56.71,56.71.1S
56.71,56.71.2C
56.71,56.71.3C
56.71,56.71.3S
56.71,56.71.4C
56.71,56.71.Z0
56.72,56.72.1C
56.72,56.72.1S
56.72,56.72.2C
56.72,56.72.2S
56.72,56.72.Z0
56.73,56.73.0C
56.73,56.73.Z0
56.74,56.74.1C
56.74,56.74.1S
56.74,56.74.2C
56.74,56.74.3C
56.74,56.74.Z0
56.75,56.75.0C
56.79,56.79.Z0
56.81,56.81.0N
56.82,56.82.1C
56.83,56.83.00
56.84,56.84.0C
56.84,56.84.0S
56.85,56.85.0C
56.86,56.86.0C
56.89,56.89.10
56.89,56.89.2C
56.89,56.89.2S
56.89,56.89.3C
56.89,56.89.3S
56.89,56.89.Z0
56.89,56.8A.0C
56.89,56.8A.0S
56.89,56.8B.0C
56.89,56.8B.0S
56.89,56.8C.1C
56.89,56.8C.1S
56.89,56.8C.2C
56.89,56.8C.2S
56.89,57.89.4C
56.91,56.91.0N
56.91,56.91.1N
56.92,56.92.00
56.93,56.93.00
56.94,56.94.00
56.95,56.95.00
56.99,56.99.Z0
57.0,57.00.0N
57.0,57.00.1N
57.0,57.00.2N
57.0,57.01.0N
57.0,57.01.1N
57.11,57.11.0P
57.12,57.12.0C
57.12,57.12.0S
57.12,57.12.Z0
57.17,57.17.0P
57.18,57.18.1C
57.18,57.18.1S
57.19,57.1Z.00
57.21,57.21.0C
57.21,57.21.Z0
57.22,57.22.0C
57.31,57.31.0N
57.31,57.39.10
57.31,57.39.Z0
57.32,57.32.1N
57.33,57.33.1N
57.34,57.34.0C
57.39,57.39.Z1
57.41,57.41.0N
57.49,57.49.0N
57.51,57.51.0C
57.59,57.58.1C
57.59,57.58.2C
57.59,57.58.3C
57.59,57.59.1C
57.59,57.59.2C
57.59,57.59.3C
57.59,57.5Z.00
57.6,57.60.0C
57.6,57.60.0S
57.71,57.71.1C
57.71,57.71.1S
57.71,57.71.2C
57.71,57.71.2S
57.71,57.71.Z0
57.79,57.72.1C
57.79,57.72.1S
57.79,57.72.2C
57.79,57.72.2S
57.79,57.73.1C
57.79,57.73.1S
57.79,57.79.Z0
57.81,57.81.0C
57.81,57.81.0S
57.82,57.82.00
57.83,57.83.1C
57.83,57.83.1S
57.83,57.83.2C
57.83,57.83.2S
57.83,57.83.3C
57.83,57.83.3S
57.83,57.83.4C
57.83,57.83.4S
57.83,57.83.Z0
57.84,57.84.1C
57.84,57.84.1S
57.84,57.84.2C
57.84,57.84.2S
57.84,57.84.3C
57.84,57.84.3S
57.84,57.84.4C
57.84,57.84.4S
57.84,57.84.Z0
57.85,57.85.1C
57.85,57.85.1S
57.85,57.85.Z0
57.86,57.86.0C
57.87,57.87.1C
57.87,57.87.1S
57.87,57.87.2C
57.87,57.87.2S
57.87,57.87.3C
57.87,57.87.3S
57.87,57.8A.0C
57.87,57.8A.0S
57.88,57.88.1C
57.88,57.88.Z0
57.89,57.89.1C
57.89,57.89.1S
57.89,57.89.2C
57.89,57.89.2S
57.89,57.89.3C
57.89,57.89.3S
57.89,57.89.Z0
57.91,57.91.0N
57.92,57.92.00
57.93,57.93.0C
57.93,57.93.0N
57.93,57.93.0P
57.93,57.93.0S
57.93,57.93.1N
57.93,57.93.Z0
57.94,57.94.00
57.95,57.95.0N
57.96,57.96.0C
57.96,57.96.0N
57.97,57.97.10
57.98,57.98.00
57.99,57.89.5P
57.99,57.99.1C
57.99,57.99.1N
57.99,57.99.1P
57.99,57.99.1S
57.99,57.99.2C
57.99,57.99.2N
57.99,57.99.2P
57.99,57.99.2S
57.99,57.99.Z0
58.0,58.00.0C
58.0,58.00.0N
58.0,58.00.Z0
58.1,58.10.00
58.21,58.21.0N
58.22,58.22.ZN
58.23,58.23.0N
58.23,58.23.Z0
58.24,58.24.Z0
58.29,58.29.Z0
58.31,58.31.1N
58.31,58.31.2N
58.31,58.31.30
58.39,58.37.00
58.39,58.38.10
58.39,58.38.20
58.39,58.38.30
58.39,58.38.40
58.39,58.39.10
58.39,58.39.20
58.39,58.39.Z0
58.41,58.41.00
58.42,58.42.00
58.43,58.43.10
58.43,58.43.20
58.43,58.43.30
58.43,58.43.Z0
58.44,58.44.10
58.44,58.44.20
58.44,58.44.30
58.44,58.44.Z0
58.45,58.45.00
58.46,58.46.10
58.46,58.46.20
58.46,58.46.Z0
58.47,58.47.00
58.49,58.49.10
58.49,58.49.20
58.49,58.49.30
58.49,58.49.Z0
58.5,58.50.1N
58.5,58.50.2N
58.5,58.50.ZN
58.6,58.60.1N
58.6,58.60.2N
58.6,58.61.00
58.91,58.91.0C
58.92,58.92.0C
58.93,58.93.10
58.93,58.93.20
58.99,58.99.10
58.99,58.99.20
58.99,58.99.30
58.99,58.99.40
58.99,58.99.Z0
59.00,59.00.0C
59.00,59.00.0S
59.02,59.02.0C
59.03,59.03.1S
59.03,59.03.2S
59.03,59.03.ZS
59.09,59.09.1C
59.09,59.09.1P
59.09,59.09.1S
59.09,59.09.Z0
59.11,59.11.0C
59.12,59.12.0S
59.19,59.19.1C
59.19,59.19.Z0
59.21,59.21.0C
59.29,59.29.Z0
59.3,59.30.0C
59.3,59.30.0S
59.3,59.3Z.00
59.4,59.40.10
59.4,59.40.20
59.4,59.40.30
59.5,59.50.0C
59.5,59.50.0S
59.5,59.5Z.00
59.6,59.60.00
59.6,59.6Z.00
59.71,59.71.0C
59.71,59.71.0S
59.72,59.72.0N
59.79,59.73.1C
59.79,59.73.1S
59.79,59.73.Z0
59.79,59.74.10
59.79,59.74.20
59.79,59.74.30
59.79,59.74.Z0
59.79,59.7Z.00
59.8,59.80.0N
59.8,59.81.10
59.8,59.82.1C
59.8,59.82.1S
59.8,59.82.20
59.8,59.82.30
59.8,59.83.2N
59.8,59.8Z.00
59.91,59.91.0C
59.91,59.91.0S
59.92,59.92.Z0
59.93,59.93.00
59.93,59.93.0S
59.94,59.94.00
59.94,59.94.0S
59.95,59.95.1N
59.95,59.95.2H
59.99,59.99.Z0
60.0,60.00.1C
60.0,60.00.2N
60.11,60.11.1P
60.11,60.11.2P
60.12,60.12.0C
60.13,60.13.1P
60.13,60.13.2P
60.13,60.15.0P
60.14,60.14.0C
60.15,60.15.0C
60.18,60.18.1S
60.18,60.18.Z0
60.19,60.19.Z0
60.21,60.21.1N
60.29,60.22.1N
60.29,60.22.2N
60.29,60.22.3N
60.29,60.22.4N
60.29,60.22.5N
60.29,60.2Z.0N
60.3,60.30.0C
60.3,60.30.0S
60.4,60.40.0C
60.4,60.40.0S
60.5,60.51.0C
60.5,60.51.0S
60.5,60.52.0C
60.5,60.52.0S
60.5,60.53.0C
60.5,60.53.0S
60.5,60.5Z.00
60.61,60.61.0C
60.61,60.61.0S
60.61,60.61.Z0
60.62,60.62.0C
60.69,60.69.Z0
60.71,60.71.0P
60.71,60.81.0P
60.72,60.72.0C
60.72,60.72.0S
60.73,60.73.0C
60.73,60.73.0S
60.79,60.79.Z0
60.81,60.81.0C
60.82,60.82.0C
60.82,60.82.0S
60.91,60.91.0P
60.92,60.92.0P
60.93,60.93.0C
60.93,60.93.0S
60.94,60.94.0C
60.94,60.94.0S
60.94,60.94.1N
60.95,60.95.0N
60.96,60.96.1N
60.97,60.96.2N
60.99,60.98.1N
60.99,60.99.1G
60.99,60.99.1P
60.99,60.99.2G
60.99,60.99.Z0
61.0,61.00.00
61.11,61.11.0P
61.19,61.19.Z0
61.2,61.20.10
61.2,61.20.20
61.3,61.31.00
61.3,61.32.00
61.3,61.33.00
61.3,61.34.00
61.3,61.3Z.00
61.41,61.41.00
61.42,61.42.00
61.49,61.49.Z0
61.91,61.91.0P
61.92,61.92.00
61.92,61.92.Z0
61.99,61.99.Z0
62.0,62.00.00
62.11,62.11.0P
62.11,62.11.1P
62.12,62.12.0C
62.12,62.13.1C
62.12,62.13.1S
62.12,62.13.2C
62.19,62.19.00
62.2,62.20.00
62.3,62.31.10
62.3,62.31.20
62.3,62.32.10
62.3,62.32.20
62.3,62.32.30
62.3,62.33.00
62.3,62.3Z.00
62.41,62.41.00
62.42,62.42.00
62.5,62.51.00
62.5,62.52.00
62.5,62.53.0C
62.5,62.53.0S
62.61,62.61.00
62.69,62.69.10
62.69,62.69.Z0
62.7,62.70.00
62.91,62.91.1P
62.91,62.91.ZP
62.92,62.92.0P
62.99,62.99.Z0
63.01,63.01.0P
63.09,63.09.Z0
63.1,63.11.00
63.1,63.11.1C
63.1,63.11.1S
63.1,63.11.2B
63.1,63.1Z.00
63.2,63.20.00
63.3,63.30.00
63.4,63.40.00
63.51,63.51.00
63.52,63.52.10
63.52,63.52.20
63.53,63.59.Z0
63.59,63.59.Z0
63.6,63.60.00
63.70,63.70.00
63.71,63.71.00
63.72,63.72.00
63.73,63.73.00
63.81,63.81.00
63.82,63.82.00
63.83,63.83.00
63.84,63.84.00
63.85,63.85.00
63.89,63.89.Z0
63.91,63.91.00
63.92,63.92.00
63.93,63.93.00
63.94,63.94.00
63.95,63.95.00
63.99,63.99.20
63.99,63.99.Z0
64.0,64.00.10
64.0,64.00.20
64.11,64.11.0C
64.11,64.11.0P
64.11,64.11.Z0
64.19,64.19.Z0
64.2,64.20.00
64.3,64.31.00
64.3,64.32.00
64.3,64.33.10
64.3,64.33.20
64.3,64.33.30
64.41,64.41.00
64.42,64.42.00
64.43,64.43.00
64.44,64.44.10
64.44,64.44.20
64.44,64.44.30
64.44,64.44.40
64.44,64.44.50
64.44,64.44.Z0
64.45,64.45.00
64.49,64.49.Z0
64.5,64.5Z.00
64.91,64.91.00
64.92,64.92.10
64.92,64.92.Z0
64.93,64.93.10
64.93,64.93.20
64.94,64.94.00
64.95,64.95.10
64.95,64.95.20
64.96,64.96.10
64.96,64.96.20
64.97,64.97.10
64.97,64.97.20
64.98,64.98.10
64.98,64.98.20
64.98,64.98.30
64.98,64.98.Z0
64.99,64.99.Z0
65.01,65.01.0S
65.09,65.02.0C
65.09,65.02.1C
65.09,65.09.Z0
65.11,65.11.10
65.11,65.11.1P
65.11,65.11.2P
65.12,65.12.Z0
65.13,65.13.0S
65.14,65.14.ZS
65.19,65.19.Z0
65.21,65.21.0C
65.22,65.22.0C
65.23,65.23.0S
65.24,65.24.0S
65.25,65.25.1S
65.25,65.25.2S
65.25,65.25.3S
65.25,65.25.4S
65.25,65.25.5S
65.25,65.25.6S
65.25,65.25.7S
65.25,65.25.8S
65.25,65.25.9S
65.25,65.25.ZS
65.29,65.29.1C
65.29,65.29.2C
65.29,65.29.3C
65.29,65.29.4C
65.29,65.29.5C
65.29,65.29.6C
65.29,65.29.7C
65.29,65.29.8C
65.29,65.29.Z0
65.31,65.31.0S
65.31,65.32.0C
65.39,65.39.Z0
65.41,65.41.0S
65.41,65.42.0C
65.49,65.49.Z0
65.51,65.51.0C
65.52,65.52.0C
65.53,65.53.0S
65.54,65.54.0S
65.61,65.61.0C
65.62,65.62.0C
65.63,65.63.0S
65.64,65.64.0S
65.71,65.71.0C
65.72,65.72.0C
65.73,65.73.0C
65.74,65.74.0S
65.75,65.75.0S
65.76,65.76.0S
65.79,65.79.1C
65.79,65.79.1S
65.79,65.79.2C
65.79,65.79.2S
65.79,65.79.Z0
65.81,65.81.0S
65.89,65.89.1C
65.91,65.91.1P
65.91,65.91.2P
65.92,65.92.00
65.93,65.93.00
65.94,65.94.00
65.95,65.95.1C
65.95,65.95.1S
65.99,65.99.Z0
66.01,66.01.0C
66.02,66.02.0C
66.11,66.11.0C
66.11,66.11.0P
66.11,66.11.0S
66.19,66.19.1S
66.19,66.19.Z0
66.21,66.21.0N
66.22,66.22.0N
66.22,66.22.1N
66.29,66.29.ZN
66.31,66.31.0S
66.31,66.31.Z0
66.32,66.32.0C
66.32,66.32.0S
66.32,66.32.1C
66.32,66.32.1S
66.39,66.39.Z0
66.4,66.40.0C
66.4,66.40.0S
66.4,66.40.Z0
66.51,66.51.0C
66.51,66.51.0S
66.51,66.51.Z0
66.52,66.52.0C
66.52,66.52.0S
66.61,66.61.0C
66.61,66.61.0S
66.61,66.61.Z0
66.62,66.62.0C
66.62,66.62.0S
66.63,66.63.0C
66.63,66.63.0S
66.63,66.63.Z0
66.69,66.69.0C
66.69,66.69.0S
66.69,66.69.Z0
66.71,66.71.0C
66.72,66.72.0C
66.73,66.73.0C
66.74,66.74.0C
66.79,66.79.0C
66.79,66.79.0S
66.79,66.79.Z0
66.8,66.80.0N
66.91,66.91.00
66.92,66.92.0C
66.92,66.92.0S
66.93,66.93.0C
66.93,66.93.0S
66.93,66.93.1C
66.93,66.93.1S
66.93,66.93.Z0
66.94,66.94.0C
66.94,66.94.0S
66.94,66.94.Z0
66.95,66.95.00
66.96,66.96.0N
66.96,66.96.Z0
66.97,66.97.00
66.99,66.99.Z0
67.0,67.00.00
67.11,67.11.0N
67.11,67.11.10
67.12,67.12.00
67.19,67.19.Z0
67.2,67.20.10
67.2,67.20.20
67.2,67.2Z.00
67.31,67.31.00
67.32,67.32.00
67.32,67.32.10
67.32,67.32.20
67.32,67.32.30
67.32,67.32.40
67.32,67.32.Z0
67.33,67.33.00
67.39,67.34.00
67.39,67.35.00
67.39,67.39.1C
67.39,67.39.1N
67.39,67.39.Z0
67.4,67.40.00
67.4,67.40.0C
67.4,67.40.0S
67.4,67.41.00
67.4,67.41.0C
67.4,67.41.0S
67.4,67.4Z.00
67.51,67.51.00
67.59,67.59.10
67.59,67.59.Z0
67.61,67.61.00
67.62,67.62.10
67.62,67.62.Z0
67.69,67.69.10
67.69,67.69.Z0
68.0,68.00.00
68.11,68.11.00
68.12,68.12.1N
68.12,68.12.2N
68.12,68.12.ZN
68.13,68.13.0C
68.14,68.14.0C
68.15,68.15.1S
68.15,68.15.Z0
68.16,68.16.1N
68.16,68.16.1S
68.19,68.19.Z0
68.21,68.21.0N
68.21,68.21.Z0
68.22,68.22.1N
68.22,68.22.Z0
68.23,68.23.1N
68.29,68.24.1B
68.29,68.24.2B
68.29,68.26.0C
68.29,68.26.0N
68.29,68.26.0S
68.29,68.26.1C
68.29,68.26.1N
68.29,68.26.1S
68.29,68.26.Z0
68.29,68.27.00
68.29,68.29.0Z
68.29,68.29.1N
68.29,68.29.2N
68.29,68.29.ZC
68.29,68.29.ZN
68.29,68.29.ZS
68.31,68.31.0S
68.31,68.38.0S
68.39,68.38.0C
68.39,68.39.0C
68.39,68.39.Z0
68.41,68.41.1S
68.41,68.41.2S
68.41,68.41.3S
68.41,68.41.4S
68.41,68.42.1S
68.41,68.42.2S
68.41,68.42.3S
68.41,68.42.4S
68.49,68.43.1C
68.49,68.43.2C
68.49,68.44.1C
68.49,68.44.2C
68.49,68.44.4C
68.49,68.49.Z0
68.51,68.51.1S
68.51,68.52.1S
68.51,68.52.2S
68.59,68.53.0C
68.59,68.59.Z0
68.61,68.61.0S
68.61,68.62.1S
68.61,68.62.2S
68.61,68.62.3S
68.61,68.62.4S
68.69,68.63.0S
68.69,68.64.1S
68.69,68.64.2S
68.69,68.64.3S
68.69,68.64.4S
68.69,68.69.Z0
68.71,68.71.0S
68.71,68.72.1S
68.71,68.72.2S
68.79,68.73.0C
68.79,68.79.Z0
68.8,68.81.1C
68.8,68.81.1S
68.8,68.81.2C
68.8,68.81.2S
68.8,68.81.Z0
68.8,68.82.1C
68.8,68.82.1S
68.8,68.82.2C
68.8,68.82.2S
68.8,68.82.Z0
68.8,68.83.1C
68.8,68.83.1S
68.8,68.83.Z0
68.8,68.8Z.00
68.9,68.Z1.00
68.9,68.Z2.00
69.01,69.01.00
69.02,69.02.00
69.09,69.09.10
69.09,69.09.Z0
69.19,69.19.10
69.19,69.19.1S
69.19,69.19.20
69.19,69.19.2S
69.19,69.19.30
69.19,69.19.Z0
69.21,69.21.00
69.22,69.22.10
69.22,69.22.20
69.22,69.22.Z0
69.23,69.23.00
69.29,69.29.Z0
69.3,69.30.00
69.41,69.41.00
69.42,69.42.00
69.49,69.43.0C
69.49,69.43.0S
69.49,69.43.10
69.49,69.49.10
69.49,69.49.2N
69.49,69.49.Z0
69.51,69.51.00
69.52,69.52.00
69.59,69.59.00
69.6,69.60.00
69.7,69.70.00
69.91,69.91.0N
69.92,69.92.00
69.92,69.92.10
69.92,69.92.20
69.92,69.92.30
69.92,69.92.50
69.92,69.92.60
69.92,69.92.70
69.92,69.92.80
69.92,69.92.90
69.92,69.92.A0
69.92,69.92.BL
69.92,69.92.CN
69.92,69.92.CS
69.92,69.92.DN
69.92,69.92.DS
69.92,69.92.EN
69.92,69.92.ES
69.92,69.92.FN
69.92,69.92.FS
69.93,69.93.00
69.94,69.94.00
69.95,69.95.20
69.95,69.95.Z0
69.96,69.96.00
69.97,69.97.00
69.98,69.98.Z0
69.99,69.99.Z0
70.0,70.00.00
70.11,70.11.00
70.12,70.12.00
70.13,70.13.00
70.14,70.14.Z0
70.21,70.21.0N
70.22,70.22.0N
70.23,70.23.00
70.24,70.24.00
70.24,70.24.1P
70.24,70.24.2P
70.29,70.29.10
70.29,70.29.Z0
70.31,70.31.00
70.32,70.32.10
70.32,70.32.2S
70.32,70.32.Z0
70.33,70.33.0C
70.33,70.33.10
70.33,70.33.20
70.33,70.33.30
70.33,70.33.40
70.33,70.33.Z0
70.4,70.41.00
70.4,70.41.Z0
70.4,70.42.00
70.4,70.43.00
70.4,70.4Z.00
70.50,70.50.10
70.50,70.50.20
70.50,70.50.30
70.50,70.53.10
70.50,70.53.20
70.50,70.53.30
70.51,70.51.10
70.51,70.51.20
70.51,70.51.30
70.52,70.52.10
70.52,70.52.20
70.52,70.52.30
70.61,70.61.10
70.61,70.61.20
70.61,70.61.Z0
70.62,70.62.10
70.62,70.62.20
70.62,70.62.Z0
70.71,70.71.00
70.71,70.71.10
70.72,70.72.0C
70.72,70.72.0S
70.72,70.72.Z0
70.73,70.73.0C
70.73,70.73.0S
70.73,70.73.Z0
70.74,70.74.Z0
70.75,70.75.10
70.75,70.75.Z0
70.76,70.76.00
70.77,70.77.1C
70.77,70.77.1S
70.77,70.77.2C
70.77,70.77.2S
70.77,70.77.3C
70.77,70.77.4S
70.77,70.77.5S
70.77,70.77.60
70.77,70.77.70
70.77,70.77.Z0
70.79,70.79.10
70.79,70.79.20
70.79,70.79.30
70.79,70.79.Z0
70.8,70.80.00
70.91,70.91.Z0
70.92,70.92.Z0
71.01,71.01.00
71.09,71.09.00
71.11,71.11.01
71.11,71.11.02
71.11,71.11.0C
71.19,71.19.Z0
71.21,71.21.0P
71.22,71.22.00
71.23,71.23.00
71.24,71.24.10
71.24,71.24.20
71.29,71.29.Z0
71.3,71.30.10
71.3,71.31.10
71.3,71.31.20
71.3,71.3Z.00
71.4,71.40.00
71.5,71.51.00
71.5,71.51.30
71.5,71.52.40
71.5,71.52.70
71.5,71.53.00
71.5,71.6Z.00
71.61,71.61.00
71.61,71.61.10
71.62,71.62.00
71.71,71.71.00
71.72,71.72.00
71.79,71.73.10
71.79,71.73.20
71.79,71.73.30
71.79,71.73.40
71.79,71.73.Z0
71.79,71.79.Z0
71.8,71.80.00
71.9,71.90.00
72.0,72.00.00
72.1,72.10.00
72.21,72.21.00
72.29,72.29.Z0
72.31,72.31.00
72.39,72.39.Z0
72.4,72.40.00
72.51,72.51.00
72.52,72.52.00
72.53,72.53.00
72.54,72.54.00
72.6,72.60.00
72.71,72.71.00
72.79,72.79.Z0
72.8,72.8Z.00
72.9,72.9Z.00
73.01,73.01.00
73.09,73.0Z.00
73.1,73.10.10
73.1,73.1Z.00
73.21,73.21.00
73.22,73.22.00
73.3,73.30.00
73.4,73.40.00
73.51,73.51.00
73.59,73.59.Z0
73.6,73.60.00
73.8,73.80.00
73.91,73.91.00
73.92,73.92.00
73.93,73.93.00
73.94,73.94.00
73.99,73.99.Z0
74.0,74.01.1C
74.0,74.01.2C
74.0,74.02.1C
74.0,74.02.2C
74.0,74.44.1C
74.0,74.44.2C
74.1,74.11.1C
74.1,74.11.2C
74.2,74.20.0C
74.2,74.20.1C
74.3,74.30.0C
74.3,74.30.0S
74.4,74.41.1C
74.4,74.41.2C
74.4,74.42.1C
74.4,74.42.2C
74.4,74.43.1C
74.4,74.43.2C
74.91,74.91.0C
74.91,74.91.0S
74.99,74.99.10
74.99,74.99.20
74.99,74.99.Z0
75.0,75.00.00
75.1,75.10.10
75.1,75.10.20
75.2,75.20.00
75.31,75.31.00
75.32,75.32.00
75.33,75.33.10
75.33,75.33.Z0
75.34,75.34.10
75.34,75.34.Z0
75.35,75.35.10
75.35,75.35.Z0
75.36,75.36.00
75.37,75.37.00
75.38,75.38.00
75.4,75.40.00
75.50,75.5Z.00
75.51,75.51.00
75.52,75.52.00
75.61,75.61.00
75.62,75.62.00
75.69,75.69.Z0
75.7,75.70.00
75.8,75.80.00
75.8,75.80.10
75.91,75.91.00
75.92,75.92.00
75.93,75.93.00
75.94,75.94.00
75.99,75.99.Z0
76.01,76.01.0C
76.09,76.09.10
76.09,76.09.Z0
76.11,76.11.1C
76.11,76.11.1P
76.11,76.11.Z0
76.11,76.12.1A
76.11,76.12.1C
76.11,76.12.Z0
76.19,76.9Z.00
76.2,76.20.10
76.2,76.20.20
76.2,76.20.Z0
76.2,76.69.10
76.31,76.31.00
76.31,76.31.Z0
76.31,76.32.10
76.31,76.32.20
76.31,76.32.30
76.31,76.32.40
76.31,76.32.50
76.31,76.32.60
76.31,76.32.Z0
76.31,76.33.10
76.31,76.33.20
76.31,76.33.30
76.31,76.33.40
76.31,76.33.50
76.31,76.33.60
76.31,76.33.70
76.31,76.33.80
76.31,76.33.Z0
76.39,76.38.00
76.39,76.38.1N
76.39,76.39.00
76.39,76.39.10
76.39,76.39.20
76.39,76.39.30
76.39,76.39.40
76.39,76.39.50
76.39,76.39.60
76.39,76.39.Z0
76.41,76.41.10
76.41,76.41.20
76.41,76.41.30
76.41,76.41.Z0
76.42,76.42.00
76.43,76.43.10
76.43,76.43.20
76.43,76.43.30
76.43,76.43.40
76.43,76.43.Z0
76.44,76.44.10
76.44,76.44.20
76.44,76.44.30
76.44,76.44.40
76.44,76.44.50
76.44,76.44.60
76.44,76.44.Z0
76.45,76.45.00
76.45,76.47.00
76.46,76.46.10
76.46,76.46.20
76.46,76.46.30
76.46,76.46.40
76.46,76.46.50
76.46,76.46.60
76.46,76.46.Z0
76.5,76.51.10
76.5,76.51.20
76.5,76.51.30
76.5,76.52.0A
76.5,76.53.00
76.5,76.54.00
76.5,76.54.10
76.5,76.54.20
76.5,76.54.30
76.5,76.5Z.00
76.61,76.61.1M
76.61,76.61.2M
76.62,76.62.1C
76.62,76.62.2C
76.63,76.63.0C
76.63,76.63.0M
76.63,76.63.1C
76.64,76.64.10
76.64,76.64.Z0
76.65,76.65.10
76.65,76.65.20
76.65,76.65.Z0
76.66,76.66.10
76.66,76.66.20
76.66,76.66.Z0
76.67,76.67.00
76.68,76.68.00
76.69,76.69.Z0
76.70,76.7Z.00
76.71,76.71.10
76.72,76.71.2M
76.72,76.72.0C
76.73,76.73.0P
76.74,76.74.0C
76.75,76.75.0P
76.76,76.76.1C
76.76,76.76.2C
76.76,76.76.3C
76.76,76.76.4C
76.76,76.76.5C
76.76,76.76.ZC
76.77,76.77.00
76.78,76.78.10
76.78,76.78.Z0
76.79,76.78.2M
76.79,76.78.3M
76.79,76.79.1C
76.79,76.79.2C
76.79,76.79.3C
76.79,76.79.4C
76.79,76.79.ZC
76.91,76.91.10
76.91,76.91.20
76.91,76.91.30
76.91,76.91.40
76.91,76.91.Z0
76.92,76.92.00
76.92,76.92.10
76.92,76.92.20
76.93,76.93.0P
76.94,76.94.0C
76.95,76.95.Z0
76.96,76.96.0P
76.97,76.97.00
76.99,76.95.00
76.99,76.9Z.00
77.00,77.0Z.00
77.01,77.01.10
77.01,77.01.20
77.01,77.01.30
77.02,77.02.00
77.03,77.03.00
77.04,77.04.00
77.04,77.09.20
77.05,77.05.00
77.06,77.06.00
77.07,77.07.00
77.08,77.08.00
77.08,77.09.10
77.09,77.09.30
77.09,77.09.40
77.09,77.0Z.00
77.10,77.1Z.00
77.11,77.11.10
77.11,77.11.20
77.11,77.11.30
77.11,77.11.40
77.11,77.11.Z0
77.12,77.12.Z0
77.13,77.13.Z0
77.14,77.14.Z0
77.15,77.15.00
77.16,77.16.Z0
77.17,77.17.Z0
77.18,77.18.10
77.18,77.18.20
77.18,77.18.Z0
77.19,77.19.10
77.19,77.19.20
77.19,77.19.30
77.20,77.2Z.00
77.21,77.21.10
77.21,77.21.20
77.21,77.21.30
77.21,77.21.40
77.21,77.21.50
77.21,77.21.Z0
77.22,77.22.00
77.22,77.22.10
77.22,77.22.20
77.22,77.22.30
77.22,77.22.40
77.22,77.22.50
77.22,77.22.60
77.22,77.22.Z0
77.23,77.23.00
77.23,77.23.10
77.23,77.23.20
77.23,77.23.30
77.23,77.23.40
77.23,77.23.50
77.23,77.23.60
77.23,77.23.Z0
77.24,77.24.00
77.24,77.24.10
77.24,77.24.20
77.24,77.24.30
77.24,77.24.40
77.24,77.24.50
77.24,77.24.60
77.24,77.24.Z0
77.25,77.25.00
77.25,77.25.10
77.25,77.25.20
77.25,77.25.30
77.25,77.25.40
77.25,77.25.50
77.25,77.25.70
77.25,77.25.Z0
77.26,77.26.Z0
77.27,77.27.00
77.27,77.27.10
77.27,77.27.20
77.27,77.27.30
77.27,77.27.40
77.27,77.27.50
77.27,77.27.70
77.27,77.27.80
77.27,77.27.Z0
77.28,77.28.00
77.28,77.28.10
77.28,77.28.20
77.28,77.28.30
77.28,77.28.40
77.28,77.28.50
77.28,77.28.Z0
77.29,77.29.00
77.29,77.29.10
77.29,77.29.20
77.29,77.29.30
77.29,77.29.40
77.29,77.29.50
77.29,77.29.60
